<<<<<<< HEAD
﻿text,emotion,response,langs_used
Đi khắp thế gian không ai tốt Bằng mẹ- Gánh nặng cuộc đời ko ai khổ bằng cha- nước biển mênh mông ko dong đây tình mẹ - May trời lộng lông ko phù kín công cha! Càng nghe ta càng thương nhớ bố mẹ nhiều hơn !,Sadness,"Buồn là một phần của cuộc sống, hãy cho phép mình nghỉ ngơi một chút nhé.",
"LÁ THƯ CỦA MẸ  https://youtu.be/-vez088Dgf0 KARAOKE TONE NỮ https://youtu.be/0Qte2tZOlHY sáng tác Quốc Sĩ , ban nhac The Magic 1- Gửi cho con lá thư cuối cùng , gửi cho con viết trong ngấn lệ , và mong sao , con sẽ nên người, dù cho mai không con mẹ nữa , 2- chiều hôm nay , bỗng như vắng lặng , hàng cây khô đứng im cúi đầu , rồi mai đây xa cách muốn trùng , , và mong con nhớ lời mẹ khuyên  ĐK : nếu /không /có mẹ , còn ai dẫn lối con trên đường đời , nếu /không /có mẹ , mai sau tương lai mịt mù mờ tối , ĐK : nếu /không / có mẹ , còn ai thức trắng trông con đêm trường , nếu không có mẹ , mai đây ai đưa , đường đời con đi, 3 - me mong con , hãy luôn khắc ghi , lời mẹ khuyên , mãi trong trái tim , tình yêu thương trao hết cho con , và ôm con trong lòng mẹ mãi , 4- vầng trăng khuya , tối nay sắp tàn, ngàn vì sao, khuất trong bóng đêm, mẹ yêu con , yêu nhất trên đời, mẹ hôn con một lần mẹ đi....( repeat fade out ) Quốc Sĩ, May - 2020 California .... trong cơn đại dịch corona toàn cầu, rất nhiều thiên thần áo trắng đã không ngại hiểm nguy bản thân mình để chiến đấu cứu nhân loại , và đã có rất nhiều bác sĩ , y tá đã hy sinh , họ là những anh hùng ... ...câu chuyện của một nữ bác sĩ, một bà mẹ trẻ trước khi ra đi , đã để lại lá thư cho con mình thật sự xúc động để Quốc Sĩ sáng tác nhạc phẩm ....LÁ THƯ CỦA MẸ ... như một sự như chia sẻ với những người không còn mẹ , Ps : và mừng cho những người may mắn còn mẹ như Quốc Sĩ nhân ngày lễ Mother Day sắp tới...... .... hình Quốc Sĩ và mẹ kỷ niệm ngày đoàn tụ tại Mỹ LÁ THƯ CỦA MẸ  https://youtu.be/-vez088Dgf0 KARAOKE TONE NỮ https://youtu.be/0Qte2tZOlHY LÁ THƯ CỦA MẸ  sáng tác Quốc Sĩ , ban nhac The Magic",Sadness,"Thời gian sẽ giúp bạn chữa lành, chỉ cần đừng bỏ cuộc.",
"Đã có  lik...... Ae nào muốn có  thì vào đây https://youtu.be/jhbzqENzlnMCon đường là tự mình đi, cẩn thận chút đừng để ngã. Vợ là trời ban, yêu thương chút đừng để mất. Bạn bè là để giúp đỡ lẫn nhau, giúp nhau chút, đó là điều nên làm.",Sadness,"Mình hiểu cảm giác đó, ai cũng có lúc thấy lòng nặng trĩu mà.",
"Chúc mừng Ngọc Sơn, mình nghe mấy câu ngâm đầu đã hay rồi khi nghe bài hát lại hay nữa, chị rất khó nhưng nghe nhạc em sáng tác và giọng hát thấm quá",Neutral,"Không cần phải vui hay buồn, chỉ cần sống đúng nhịp của mình là đủ.",
"Bài hát tuy hay, nhưng có đoạn lời bài hát nghe ko đúng.tại vì lúc Cha ru con thấy mẹ thì lúc đó con còn nhỏ thì làm gì đã biết và nhớ được ",Sadness,"Buồn là một phần của cuộc sống, hãy cho phép mình nghỉ ngơi một chút nhé.",
"Cảm ơn ca sĩ Dũng sến,cho tôi thật sự súc động ,và luôn nhớ về cha mẹ.Tôi cầu chúc cho mọi người đang còn cha mẹ háy sống hiếu thuận",Sadness,"Thời gian sẽ giúp bạn chữa lành, chỉ cần đừng bỏ cuộc.",
Bố tôi vừa qua đời đêm nay nghe ca khúc này nước mắt lại rơi .ước gì bố còn sống để tôi nói với bố một lời xin lỗi .một lời tôi thương bố rất nhiều . giờ bố vĩnh viễn xa rồi chỉ còn biết báo hiếu bố bằng cách chăm sóc mẹ thật chu đáo và sống thật tốt nhất định là như thế mong bố hãy an lòng !,Sadness,"Đôi khi chỉ cần cho bản thân một chút yên lặng, là đã đủ tốt rồi.",
cả đời vất vả vì con vậy ma .Báo hiếu trưa tròn cha mẹ con đãu...cảm ơn t g đã sáng và người thể hiện bài hát rất hay . Và y nghĩa ahhh,Sadness,"Buồn là một phần của cuộc sống, hãy cho phép mình nghỉ ngơi một chút nhé.",
"cảm ơn tác giả đã sáng tác bài hát hay và cỏ ý nghiã, cảm ơn ca sỹ thể hiện bài hát rất hay và súc động hàng triệu con tim ,",Sadness,"Buồn là một phần của cuộc sống, hãy cho phép mình nghỉ ngơi một chút nhé.",
Dọng hát của bạn chỉ có quang lê mới sánh được cùng bạn thôi chúc bạn luôn thành công trong mọi lĩnh vực trên con đường ca hát bạn nha,Sadness,"Bạn đã cố gắng rất nhiều rồi, hãy tự ôm lấy mình một cái.",
"CHA DẤU YÊU  https://youtu.be/N6KISdxM-7Q bài hát về Cha rất cảm động 1- nhìn lá thu vàng úa , như gợi về một nỗi nhớ vô vàn , từng đêm con hằng mơ, cha đã về , chợt tỉnh giấc chiêm bao rồi tháng năm vụt qua , xa cha rồi, mà lòng con vẫn nhớ, , tìm kiếm đâu ngày xưa , cha nuôi dậy , từng ngày con lớn khôn 2- hình bóng xa mờ khuất , con đi biệt từng ngày tháng hoang đàng chờ mong con từng đêm , trong mõi mòn nào thấy bóng con đâu , rồi tháng năm dần trôi , nơi quê nhà một mình cha yêu dấu , .. nguyện ứơc con bình yên , mau quay về , để sưởi ấm lòng cha..  ĐK 1 : rồi từng chiều , con âm thầm lê bước , nhưng con tin , rằng cha vẫn luôn bên đời , yêu thương con , cầm tay dắt đưa con về , vượt bao khó nguy trên đường , dù đời con bao đắng cay  ĐK 2: và kỳ niệm , ôi cha già yêu dấu , luôn yêu thương , dù bao nắng mưa nhọc nhằn, trong tim con , đậm sâu mãi không phai mờ , tình cha đếm sao cho vừa , ngàn đời ghi khắc tình cha, 3-chiều xuống mưa nặng trĩu , con âm thầm một mình đến thăm người , mộ bia không đèn hương , trong giá lạnh , lòng chợt nhớ khôn nguôi , lệ ứa mi trào dâng , mất cha rồi , giờ ngàn thu xa cách , nguyện trái tim của con , dâng lên người , lòng thành kính cha yêu ... https://youtu.be/N6KISdxM-7Q sáng tác Quốc Sĩ, ban nhạc The Magic hoa âm Quốc Tuấn thu âm mix Quốc Tuệ video by Duy Tương copyright@ Quốc Si Quốc Sĩ, viết cho cha yêu dấu California- USA 2020",Sadness,"Bạn đã cố gắng rất nhiều rồi, hãy tự ôm lấy mình một cái.",
Ơn Cha - nhờ có cha anh chú bác đi bộ đội kéo pháo mang tên lửa vào nam bắn giết người dân trong các tỉnh thành chết như rạ rồi cướp đoạt tài sản mang về bắc mà các con mới có ngày nay. đó là chính sách cách mạng Cộng Sản mà đ̣ảng ta tự hào là thành tích vĩ đại chiến thắng vang dội thế giới.,Neutral,"Hãy cứ điềm tĩnh, mọi thứ đang ở đúng vị trí của nó.",
"con 22 tuổi rồi ba ơi , ba bỏ mạ với mấy chị e con , con nhớ ba thương ba nhiều lắm , lúc nghèo đói đi mượn từng loong gạo , lúc nhỏ ba bắt con ngủ trưa , ba nắm tay con vì sợ con trốn đo học sớm k ngủ trưa , giờ mấy chị e con trưởng thành rồi , k có cơ hội báo hiếu cho ba . con nhớ ba ",Sadness,"Mình hiểu cảm giác đó, ai cũng có lúc thấy lòng nặng trĩu mà.",
Hãy trân trọng khi còn có thể . Đó là bổn phận là hạnh phúc . Tôi cảm thấy thiệt thòi vì đã 16 năm tôi không có cơ hội . Không có may mắn để thực hiện những điều đó. Tôi ngưỡng mộ các bạn .,Sadness,"Thời gian sẽ giúp bạn chữa lành, chỉ cần đừng bỏ cuộc.",
Nghe bai hat ma long toi thon thuc thuong cha toi vo cung cuoc song chong chet nuoi 10 dua con qua kho cuc toi luc con chau co cua an cua de thi cha da ko con nhieu dem toi nghi ve qua khua thuong cha me toi biet bao nhieu,Sadness,"Đôi khi chỉ cần cho bản thân một chút yên lặng, là đã đủ tốt rồi.",
"Mẹ ra đi khi con 5 tuổi,em được 2 tuổi,mình bố thay mẹ chăm lo cho chúng con,giờ khi con vừa bước chân vào ngưỡng cửa Đại học bố lại bỏ a e con đi cùng mẹ,a e con giờ biết phải làm sao.Về với con đi bố,con ko vượt qua đc dù đã 3 tháng nay.Làm sao con lo đc cho e đây.ko đêm nào con đc bình yên khi có bố,bố ơi hãy về đi dù trong giấc mơ cũng đc.Con yêu bố nhiều.",Sadness,"Bạn đã cố gắng rất nhiều rồi, hãy tự ôm lấy mình một cái.",
"Tác giả sáng tác bài hát thật à ý nghĩa . Nghe mà thấm từng câu , cảm ơn dũng sến đã thể hiện ca khúc với tất cả tâm lòng .",Sadness,"Hãy nhẹ nhàng với chính mình, bạn không cần phải mạnh mẽ mọi lúc đâu.",
Tôi nay đã lớn tuổi rồi nghe em hát bài nầy thì đã quá muộn rồi nếu ai còn cha còn mẹ thì hai làm sao để cho cha mẹ được vui là tốt rồi,Sadness,"Dù bây giờ có khó khăn, nhưng rồi mọi chuyện cũng sẽ dần ổn thôi.",
mình từ lúc chào đời chưa biết cha là j cả? mặc dù năm nay ngàoi 30 rồi vẫn chưa biết tới từ cha . mặc dù ông ấy vẫn sống làm quan vừa nghỉ hưu,Sadness,"Dù bây giờ có khó khăn, nhưng rồi mọi chuyện cũng sẽ dần ổn thôi.",
"Con THƯƠNG CHA...Con YÊU NHỚ CHA.... nhưng, mà tôi đã MỒ CÔI CHA được 17năm nay rồi mn a. Ai còn cả CHA lẫn MẸ xin đừng để cho CHA MẸ của mình phải buồn vì mình nhé! Chúc cho mn luôn sống mk yên ổn hòa thuận yêu thương nhau trên bảo dưới nghe lá lành đùm lá rách và hp bình an trong vòng tay yêu thương che chở nâng đỡ giữ gìn của THIÊN CHÚA và của BA NGÔI THIÊN CHÚA là CHÚA GIÊSU KITÔ, ĐỨC MẸ MARIA VÀ THÁNH CẢ GIUSE thoát khỏi cơn đại dịch bệnh VIRUS CORONA này AMEN.",Sadness,"Cứ khóc nếu muốn, rồi lau nước mắt và đi tiếp nhé.",
"Cha vất vả cả cuộc đời nuôi con đến nay con có của ăn của để thì cha đã đi sớm mất rồi không phục dưỡng được cha đó là nỗi đau niềm tiếc vô hạn của đời con, tiếc quá cha ơi,!",Sadness,"Dù bây giờ có khó khăn, nhưng rồi mọi chuyện cũng sẽ dần ổn thôi.",
Bay gio nho cha thi cha da di xa that mat roi cha oi con khong biet lam sao nua con nho cha nhieu lam va tu bh chung con mai mai mat di nguoi cha cua minh,Sadness,"Cứ khóc nếu muốn, rồi lau nước mắt và đi tiếp nhé.",
"Dũng hát hay . Giọng rất sáng và mượt, lại có chất rất riêng. Đáng ra phải làm ca sĩ từ sớm hơn. Chúc bạn thành công , được nhiều khán giả yêu mến thần tượng.",Sadness,"Cứ khóc nếu muốn, rồi lau nước mắt và đi tiếp nhé.",
Cha ơi.. Con không được nhìn thấy cha già.. Mà con không thấy cha nữa giữa đêm đông lạnh rét. Cha ra đi mãi mãi giữa màn sương đêm bao phủ. Mỗi lần nghe bài hát.. Con lại nghẹn lòng. Con còn nợ cha..!!,Sadness,"Đôi khi chỉ cần cho bản thân một chút yên lặng, là đã đủ tốt rồi.",
"Hát hay, nhạc hay, lời rât hay, tiếc rằng bị ngọng theo tụi chệt , hay lũ ở hang mà chử TRƯỚC chước, TRE =che, TRUC =chúc, TRÔI= chôi, RAU =dau,RU=du, thật chói tai....",Neutral,"Hãy cứ điềm tĩnh, mọi thứ đang ở đúng vị trí của nó.",
"Cha oi sap den ngay gio cha roi ma con khong ve duoc o noi xa que nay con nho cha qua me con gio da yeu chung con moi dua mot noi o noi xa cha phu ho cho me con cha nhe con rat so mot ngay nao do chung con khong con cha me de ve ,,,,,,",Sadness,"Cảm xúc này rồi cũng sẽ qua, như bao lần khác bạn đã vượt qua.",
Nếu còn cha chắc con đã khác rồi từ khi ko còn cha ngày nào con cũng nhớ đến cha .Nhưng con đã ko làm tròn chữ hiếu con chỉ mong cha ở thế giới bên kia hãy tha thứ cho con .Nếu có kiếp sau con vẫn mong được làm con cha để đền đáp lại tội bất hiếu..Con thương và nhớ cha nhiều,Sadness,"Dù bây giờ có khó khăn, nhưng rồi mọi chuyện cũng sẽ dần ổn thôi.",
"Sợ ném đá chứ nói thật e xin chúc mừng a,thế hệ thứ 2 của anh ba Ngọc Sơn chính là anh chứ là ai phải hông mọi người.mấy bài anh sáng tác rất hợp với chất giọng anh với Anh Ba!",Sadness,"Bạn đã cố gắng rất nhiều rồi, hãy tự ôm lấy mình một cái.",
Tu luc xinh ta vua loc.long cho den ngay ta lon khong nen nguoi cho den khi ta lap gia dinh thi chung ta chua bao gio bao hiu cha me duoc cho denh luc ta nha lai mot tinh yeu vo bo benh tinh cha menh mong tinh me la bien ca,Sadness,"Dù bây giờ có khó khăn, nhưng rồi mọi chuyện cũng sẽ dần ổn thôi.",
Cong đức cha là biển cả 30t ruoi từ ngày cha ra đi con mới có tròn 1 tuổi chưa biết mặt cha nhu thế nào. Nhưng con vẫn cảm nhận được cha là tất cả của con.con nhớ cha nhiều lắm cha oi,Sadness,"Bạn đã cố gắng rất nhiều rồi, hãy tự ôm lấy mình một cái.",
"Đc đăng ký nghìn cô cũng đăng ký cnn ,nhìn bố trong hình giống bố cô lắm . Cô lạikhóc rồi mà con chúc con thành công trên con đường nghệ thuật",Sadness,"Thời gian sẽ giúp bạn chữa lành, chỉ cần đừng bỏ cuộc.",
"Cha mình đã mất 16 năm rồi bây giờ tôi chỉ còn mẹ 84tuổi, con cảm ơn trời đã cho mẹ con khỏe mạnh, để giúp con cháu, ai còn cha mẹ đối sử cho tốt nhé",Sadness,"Mình hiểu cảm giác đó, ai cũng có lúc thấy lòng nặng trĩu mà.",
